antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
쫄면,버섯샤브샤브,0.0161942601724076,0.0005143850438114,1.0642449182305155e-05,0.00065717415115,1.2775918721909585,2.312363954027766e-06,1.000142883006357,0.2208539920069714
버섯샤브샤브,순두부찌개,0.0005143850438114,0.0515981411188761,2.837986448614708e-05,0.0551724137931034,1.069271345764038,1.8385524061263536e-06,1.003782989326737,0.0648170331327974
순두부찌개,버섯샤브샤브,0.0515981411188761,0.0005143850438114,2.837986448614708e-05,0.0005500171880371,1.069271345764038,1.8385524061263536e-06,1.000035651753303,0.0683082720828892
버섯샤브샤브,김치볶음밥,0.0005143850438114,0.0540707368122317,1.0642449182305155e-05,0.0206896551724137,0.3826405259514319,-1.717072914177019e-05,0.965913684241031,-0.6174810094788552
김치볶음밥,버섯샤브샤브,0.0540707368122317,0.0005143850438114,1.0642449182305155e-05,0.0001968245637055,0.3826405259514319,-1.717072914177019e-05,0.9996823770038864,-0.6304022798383265
부대찌개,버섯샤브샤브,0.0720174536166589,0.0005143850438114,3.192734754691546e-05,0.000443327914881,0.8618600408676997,-5.11735348687627e-06,0.999928911355489,-0.1472815740748789
버섯샤브샤브,부대찌개,0.0005143850438114,0.0720174536166589,3.192734754691546e-05,0.0620689655172413,0.8618600408676997,-5.11735348687627e-06,0.9893931560704738,-0.1382012275943636
버섯샤브샤브,볶음우동,0.0005143850438114,0.0292596402852176,1.0642449182305155e-05,0.0206896551724137,0.7071055888156795,-4.408272167712786e-06,0.9912489588636862,-0.2930009828318102
볶음우동,버섯샤브샤브,0.0292596402852176,0.0005143850438114,1.0642449182305155e-05,0.0003637245392822,0.7071055888156795,-4.408272167712786e-06,0.9998492846766092,-0.2990823212797638
닭조림,버섯샤브샤브,0.0041789350455851,0.0005143850438114,1.0642449182305155e-05,0.0025466893039049,4.950939640536269,8.492867495796774e-06,1.0020374931220342,0.8013670001044962
버섯샤브샤브,닭조림,0.0005143850438114,0.0041789350455851,1.0642449182305155e-05,0.0206896551724137,4.950939640536269,8.492867495796774e-06,1.016859538157677,0.7984288393168765
등심스테이크,카레라이스,0.0003902231366845,0.0495831707403597,1.7737415303841924e-05,0.0454545454545454,0.9167333346341716,-1.6110851092254723e-06,0.9956747735100994,-0.083296463055982
카레라이스,등심스테이크,0.0495831707403597,0.0003902231366845,1.7737415303841924e-05,0.0003577305573442,0.9167333346341716,-1.6110851092254723e-06,0.9999674957929116,-0.0872317446689629
